config,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up|nk0.0|vm1.2|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up|nk0.5|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up|nk0.5|vm1.2|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up|nk0.8|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up|nk0.8|vm1.2|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up_v|nk0.0|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up_v|nk0.0|vm1.2|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up_v|nk0.5|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up_v|nk0.5|vm1.2|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up_v|nk0.8|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
LONG:above_pivot+strong_close+vwap_reclaim_v+cvd_up_v|nk0.8|vm1.2|full_0845_1400,6,0.1,5,0,1,83.3,100.0,21.75,1.43,0.07,93.3
SHORT:r1_reject+orb_break_dn|nk0.0|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+orb_break_dn|nk0.0|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+orb_break_dn|nk0.5|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+orb_break_dn|nk0.5|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+orb_break_dn|nk0.8|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+orb_break_dn|nk0.8|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+orb_break_dn|nk0.0|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+orb_break_dn|nk0.0|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+orb_break_dn|nk0.5|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+orb_break_dn|nk0.5|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+orb_break_dn|nk0.8|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+orb_break_dn|nk0.8|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+weak_close+orb_break_dn|nk0.0|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+weak_close+orb_break_dn|nk0.0|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+weak_close+orb_break_dn|nk0.5|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+weak_close+orb_break_dn|nk0.5|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+weak_close+orb_break_dn|nk0.8|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:r1_reject+weak_close+orb_break_dn|nk0.8|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+weak_close+orb_break_dn|nk0.0|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+weak_close+orb_break_dn|nk0.0|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+weak_close+orb_break_dn|nk0.5|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+weak_close+orb_break_dn|nk0.5|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+weak_close+orb_break_dn|nk0.8|vm0.8|full_0845_1400,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
SHORT:below_vwap+r1_reject+weak_close+orb_break_dn|nk0.8|vm0.8|am_0845_1130,6,0.1,5,0,1,83.3,100.0,11.25,1.37,0.0,103.3
LONG:poc_reject_up+strong_close+vwap_lo_bounce|nk0.0|vm0.8|full_0845_1400,9,0.15,7,0,2,77.8,100.0,18.45,2.08,0.12,63.3
LONG:poc_reject_up+strong_close+vwap_lo_bounce|nk0.5|vm0.8|full_0845_1400,9,0.15,7,0,2,77.8,100.0,18.45,2.08,0.12,63.3
SHORT:below_pivot+hist_turn_dn+orb_break_dn|nk0.8|vm0.8|pm_1130_1400,9,0.15,7,1,1,77.8,87.5,4.87,1.67,0.3,57.8
SHORT:below_pivot+hist_turn_dn+weak_close+orb_break_dn|nk0.8|vm0.8|pm_1130_1400,9,0.15,7,1,1,77.8,87.5,4.87,1.67,0.3,57.8
LONG:poc_reject_up+strong_close+vwap_lo_bounce|nk0.8|vm0.8|full_0845_1400,8,0.13,6,0,2,75.0,100.0,15.93,1.78,0.12,68.8
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up|nk0.0|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up|nk0.5|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up|nk0.8|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up_v|nk0.0|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up_v|nk0.0|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up_v|nk0.5|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up_v|nk0.5|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up_v|nk0.8|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:vwap_reclaim+strong_close+vwap_lo_bounce+cvd_up_v|nk0.8|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up|nk0.0|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up|nk0.0|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up|nk0.5|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up|nk0.5|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up|nk0.8|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up|nk0.8|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up_v|nk0.0|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up_v|nk0.0|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up_v|nk0.5|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up_v|nk0.5|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up_v|nk0.8|vm0.8|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
LONG:strong_close+vwap_reclaim_v+vwap_lo_bounce+cvd_up_v|nk0.8|vm1.2|full_0845_1400,8,0.13,6,1,1,75.0,85.7,5.31,1.46,0.34,73.1
SHORT:below_vwap+below_pivot+hist_turn_dn+orb_break_dn|nk0.8|vm0.8|pm_1130_1400,8,0.13,6,1,1,75.0,85.7,4.18,1.37,0.3,57.5
LONG:vwap_reclaim+orb_break_up|nk0.0|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:vwap_reclaim+orb_break_up|nk0.5|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:vwap_reclaim+orb_break_up|nk0.8|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:vwap_reclaim+orb_break_up_v|nk0.0|vm0.8|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:vwap_reclaim+orb_break_up_v|nk0.0|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:vwap_reclaim+orb_break_up_v|nk0.5|vm0.8|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:vwap_reclaim+orb_break_up_v|nk0.5|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:vwap_reclaim+orb_break_up_v|nk0.8|vm0.8|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:vwap_reclaim+orb_break_up_v|nk0.8|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:above_vwap+poc_reject_up|nk0.0|vm0.8|mid_1030_1300,7,0.12,5,0,2,71.4,100.0,40.99,1.65,0.04,102.9
LONG:orb_break_up+vwap_reclaim_v|nk0.0|vm0.8|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:orb_break_up+vwap_reclaim_v|nk0.0|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:orb_break_up+vwap_reclaim_v|nk0.5|vm0.8|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:orb_break_up+vwap_reclaim_v|nk0.5|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:orb_break_up+vwap_reclaim_v|nk0.8|vm0.8|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:orb_break_up+vwap_reclaim_v|nk0.8|vm1.2|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
LONG:orb_break_up_v+vwap_reclaim_v|nk0.0|vm0.8|full_0845_1400,7,0.12,5,0,2,71.4,100.0,23.09,1.52,0.07,89.3
