time,date,dir,result,pnl,hold
2026-06-17 13:15:00-05:00,2026-06-17,LONG,stop,-0.3,1.0
2026-06-17 13:35:00-05:00,2026-06-17,LONG,target,0.3,1.0
2026-06-22 10:35:00-05:00,2026-06-22,LONG,target,0.3,1.0
2026-06-23 08:45:00-05:00,2026-06-23,LONG,target,0.3,1.0
2026-06-24 09:30:00-05:00,2026-06-24,LONG,target,0.3,3.0
2026-06-24 13:15:00-05:00,2026-06-24,LONG,target,0.3,2.0
2026-06-25 11:05:00-05:00,2026-06-25,LONG,target,0.3,1.0
2026-06-26 08:55:00-05:00,2026-06-26,LONG,target,0.3,1.0
2026-06-26 10:30:00-05:00,2026-06-26,LONG,target,0.3,1.0
2026-06-26 11:25:00-05:00,2026-06-26,LONG,target,0.3,2.0
2026-07-01 08:50:00-05:00,2026-07-01,LONG,target,0.3,2.0
2026-07-06 10:15:00-05:00,2026-07-06,LONG,target,0.3,2.0
2026-07-06 13:05:00-05:00,2026-07-06,LONG,stop,-0.3,5.0
2026-07-08 09:15:00-05:00,2026-07-08,LONG,target,0.3,1.0
2026-07-08 09:50:00-05:00,2026-07-08,LONG,target,0.3,1.0
2026-07-08 11:10:00-05:00,2026-07-08,LONG,target,0.3,2.0
2026-07-13 09:10:00-05:00,2026-07-13,LONG,stop,-0.3,1.0
2026-07-14 09:15:00-05:00,2026-07-14,LONG,target,0.3,1.0
2026-07-14 09:50:00-05:00,2026-07-14,LONG,target,0.3,2.0
2026-07-15 10:25:00-05:00,2026-07-15,LONG,stop,-0.3,2.0
2026-07-15 11:45:00-05:00,2026-07-15,LONG,target,0.3,1.0
2026-04-27 09:15:00-05:00,2026-04-27,SHORT,target,0.3,2.0
2026-04-28 09:50:00-05:00,2026-04-28,SHORT,stop,-0.3,1.0
2026-05-12 09:25:00-05:00,2026-05-12,SHORT,target,0.3,1.0
2026-05-18 09:15:00-05:00,2026-05-18,SHORT,target,0.3,1.0
2026-05-27 09:20:00-05:00,2026-05-27,SHORT,target,0.3,1.0
2026-06-16 09:15:00-05:00,2026-06-16,SHORT,target,0.3,1.0
2026-06-23 13:40:00-05:00,2026-06-23,SHORT,target,0.3,2.0
2026-06-24 12:20:00-05:00,2026-06-24,SHORT,target,0.3,2.0
2026-07-01 09:40:00-05:00,2026-07-01,SHORT,target,0.3,1.0
2026-07-01 10:45:00-05:00,2026-07-01,SHORT,target,0.3,13.0
2026-07-02 09:25:00-05:00,2026-07-02,SHORT,target,0.3,1.0
2026-07-13 11:30:00-05:00,2026-07-13,SHORT,target,0.3,1.0
