config,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
LONG:above_vwap+above_pivot+strong_close+mom_ignite_up|nk0.5|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_vwap+above_pivot+cvd_up+mom_ignite_up|nk0.0|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_vwap+above_pivot+cvd_up+mom_ignite_up|nk0.5|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_vwap+above_pivot+cvd_up_v+mom_ignite_up|nk0.0|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_vwap+above_pivot+cvd_up_v+mom_ignite_up|nk0.0|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_vwap+above_pivot+cvd_up_v+mom_ignite_up|nk0.5|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_vwap+above_pivot+cvd_up_v+mom_ignite_up|nk0.5|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:adi_up+above_pivot+macd_x_up+strong_close|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:adi_up+above_pivot+macd_x_up+strong_close|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:adi_up+above_pivot+cvd_up+mom_ignite_up|nk0.0|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:adi_up+above_pivot+cvd_up+mom_ignite_up|nk0.5|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:adi_up+above_pivot+cvd_up_v+mom_ignite_up|nk0.0|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:adi_up+above_pivot+cvd_up_v+mom_ignite_up|nk0.0|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:adi_up+above_pivot+cvd_up_v+mom_ignite_up|nk0.5|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:adi_up+above_pivot+cvd_up_v+mom_ignite_up|nk0.5|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+macd_x_up+hist_turn_up+strong_close|nk0.0|vm0.8|full_0845_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.9
LONG:above_pivot+macd_x_up+hist_turn_up+strong_close|nk0.5|vm0.8|full_0845_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.9
LONG:above_pivot+macd_x_up+hist_turn_up+strong_close|nk0.8|vm0.8|full_0845_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.9
LONG:above_pivot+strong_close+cvd_up+mom_ignite_up|nk0.0|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+strong_close+cvd_up+mom_ignite_up|nk0.5|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+strong_close+cvd_up_v+mom_ignite_up|nk0.0|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+strong_close+cvd_up_v+mom_ignite_up|nk0.0|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+strong_close+cvd_up_v+mom_ignite_up|nk0.5|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+strong_close+cvd_up_v+mom_ignite_up|nk0.5|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+cvd_up+cvd_up_v+mom_ignite_up|nk0.0|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+cvd_up+cvd_up_v+mom_ignite_up|nk0.0|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+cvd_up+cvd_up_v+mom_ignite_up|nk0.5|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
LONG:above_pivot+cvd_up+cvd_up_v+mom_ignite_up|nk0.5|vm1.2|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,6.2
SHORT:below_vwap+adi_dn+orb_break_dn|nk0.8|vm0.8|pm_1130_1400,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.3,8.1
SHORT:below_vwap+delta_dump+hist_turn_dn|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+hist_turn_dn+below_vwap_v|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+hist_turn_dn+below_vwap_v|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+hist_turn_dn+below_vwap_v|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+hist_turn_dn+below_vwap_v|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+hist_turn_dn+below_vwap_v|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+hist_turn_dn+below_vwap_v|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+hist_turn_dn+below_vwap_v|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+hist_turn_dn+below_vwap_v|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+hist_turn_dn+below_vwap_v|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+hist_turn_dn+below_vwap_v|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+hist_turn_dn+below_vwap_v|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+hist_turn_dn+below_vwap_v|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+delta_dump+hist_turn_dn|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+delta_dump+hist_turn_dn|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+delta_dump+hist_turn_dn|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+delta_dump+hist_turn_dn|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+delta_dump+hist_turn_dn|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+delta_dump+hist_turn_dn|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+hist_turn_dn+below_vwap_v|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+hist_turn_dn+below_vwap_v|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+hist_turn_dn+below_vwap_v|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+hist_turn_dn+below_vwap_v|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+hist_turn_dn+below_vwap_v|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+adi_dn+hist_turn_dn+below_vwap_v|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+below_pivot+hist_turn_dn|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+below_pivot+hist_turn_dn|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+below_pivot+hist_turn_dn|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+below_pivot+hist_turn_dn|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+below_pivot+hist_turn_dn|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+below_pivot+hist_turn_dn|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn+below_vwap_v|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn+below_vwap_v|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn+below_vwap_v|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn+below_vwap_v|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn+below_vwap_v|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:below_vwap+delta_dump+hist_turn_dn+below_vwap_v|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+below_pivot+hist_turn_dn|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+below_pivot+hist_turn_dn|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+below_pivot+hist_turn_dn|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+below_pivot+hist_turn_dn|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+below_pivot+hist_turn_dn|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+below_pivot+hist_turn_dn|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+hist_turn_dn+below_vwap_v|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+hist_turn_dn+below_vwap_v|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+hist_turn_dn+below_vwap_v|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+hist_turn_dn+below_vwap_v|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+hist_turn_dn+below_vwap_v|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+delta_dump+hist_turn_dn+below_vwap_v|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+below_pivot+hist_turn_dn+below_vwap_v|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+below_pivot+hist_turn_dn+below_vwap_v|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+below_pivot+hist_turn_dn+below_vwap_v|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+below_pivot+hist_turn_dn+below_vwap_v|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+below_pivot+hist_turn_dn+below_vwap_v|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:adi_dn+below_pivot+hist_turn_dn+below_vwap_v|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn+below_vwap_v|nk0.0|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn+below_vwap_v|nk0.0|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn+below_vwap_v|nk0.5|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn+below_vwap_v|nk0.5|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn+below_vwap_v|nk0.8|vm0.8|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
SHORT:delta_dump+below_pivot+hist_turn_dn+below_vwap_v|nk0.8|vm1.2|mid_1030_1300,8,0.13,7,1,0,87.5,87.5,7.0,1.8,0.0,5.6
LONG:above_pivot+macd_x_up_neg|nk0.0|vm0.8|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,10.0
LONG:above_pivot+macd_x_up_neg|nk0.5|vm0.8|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,10.0
LONG:above_vwap+above_pivot+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:adi_up+macd_x_up+hist_turn_up|nk0.8|vm0.8|full_0845_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:above_pivot+macd_x_up+macd_x_up_neg|nk0.0|vm0.8|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,10.0
LONG:above_pivot+macd_x_up+macd_x_up_neg|nk0.5|vm0.8|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,10.0
LONG:above_pivot+cvd_up+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:above_pivot+cvd_up_v+mom_ignite_up|nk0.8|vm0.8|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:above_pivot+cvd_up_v+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:macd_x_up+hist_turn_up+cvd_up|nk0.0|vm0.8|full_0845_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:macd_x_up+hist_turn_up+cvd_up|nk0.5|vm0.8|full_0845_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:macd_x_up+hist_turn_up+cvd_up|nk0.8|vm0.8|full_0845_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:above_vwap+adi_up+above_pivot+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:above_vwap+above_pivot+strong_close+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:above_vwap+above_pivot+cvd_up+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:above_vwap+above_pivot+cvd_up_v+mom_ignite_up|nk0.8|vm0.8|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:above_vwap+above_pivot+cvd_up_v+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:above_vwap+macd_x_up+hist_turn_up+cvd_up|nk0.0|vm0.8|full_0845_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:above_vwap+macd_x_up+hist_turn_up+cvd_up|nk0.5|vm0.8|full_0845_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:above_vwap+macd_x_up+hist_turn_up+cvd_up|nk0.8|vm0.8|full_0845_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:adi_up+above_pivot+cvd_up+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:adi_up+above_pivot+cvd_up_v+mom_ignite_up|nk0.8|vm0.8|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:adi_up+above_pivot+cvd_up_v+mom_ignite_up|nk0.8|vm1.2|pm_1130_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,6.4
LONG:adi_up+macd_x_up+hist_turn_up+strong_close|nk0.8|vm0.8|full_0845_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:above_pivot+macd_x_up+strong_close+cvd_up|nk0.0|vm0.8|mid_1030_1300,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
LONG:above_pivot+macd_x_up+strong_close+cvd_up|nk0.5|vm0.8|mid_1030_1300,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,5.7
